lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,activities_economic,activities_education,activities_educational,activities_goverment,activities_health_local,activities_health_regional,activities_post,activities_public_service,comfort_comfort_spots,comfort_leisure_mass,comfort_leisure_spots,mobility_bike_infrastructure,mobility_public_transport_bus,mobility_public_transport_rail,social_life_community,social_life_culture,social_life_eating,social_life_night_life,activities_mean,comfort_mean,mobility_mean,social_mean,livability
52.518244980000176,52.608245070000265,13.088345,13.275397060602351,52.56324502500022,13.181871030301176,16.416187401684514,True,164.35139033573518,33,756,352,18,92,204,80,58,561,457,1470,108,367,419,44,285,250,76,199.125,829.3333333333334,298.0,163.75,0.17568895220317338
52.518244980000176,52.608245070000265,13.275397060602351,13.462449121204704,52.56324502500022,13.368923090903529,7.22837868050555,True,118.40318241542418,282,2962,1882,286,382,1047,323,258,4235,1538,4362,2418,728,1233,412,939,1700,735,927.75,3378.333333333333,1459.6666666666667,946.5,0.7913445006631626
52.518244980000176,52.608245070000265,13.462449121204704,13.649501181807054,52.56324502500022,13.555975151505878,12.45697896590394,True,21.893753421175425,37,921,545,30,104,529,118,153,1731,583,1521,303,236,426,26,334,197,58,304.625,1278.3333333333333,321.6666666666667,153.75,0.24267328191776788
52.42824489000009,52.518244980000176,13.088345,13.275397060602351,52.47324493500013,13.181871030301176,15.253407312252795,True,187.30239504612933,31,558,240,97,55,430,69,55,563,420,1338,129,194,242,22,198,292,84,191.875,773.6666666666666,188.33333333333331,149.0,0.15360318318023286
52.42824489000009,52.518244980000176,13.275397060602351,13.462449121204704,52.47324493500013,13.368923090903529,3.870303762605696,True,220.2297012202316,447,3328,1632,268,481,1441,435,234,3713,1916,6726,3832,883,1453,605,1412,2216,865,1033.25,4118.333333333333,2056.0,1274.5,1.0
52.42824489000009,52.518244980000176,13.462449121204704,13.649501181807054,52.47324493500013,13.555975151505878,10.868171844692707,True,349.58292210504607,59,904,863,92,212,743,213,94,2633,1026,2558,825,484,754,138,451,427,121,397.5,2072.333333333333,687.6666666666666,284.25,0.4057670580144422
52.3382448,52.42824489000009,13.088345,13.275397060602351,52.38324484500004,13.181871030301176,19.903355107486306,False,208.20958288834925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
52.3382448,52.42824489000009,13.275397060602351,13.462449121204704,52.38324484500004,13.368923090903529,13.34208701841966,False,254.23052468050875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
52.3382448,52.42824489000009,13.462449121204704,13.649501181807054,52.38324484500004,13.555975151505878,16.773791041813386,False,322.4197127759616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
